3000;20170206;;000007;18107;;0005745383;000080;0000000001;000027299239;6619;000000006619745600;SPLIFF-S / XLSELKV;X;1.000;ST;15;;000030;
3000;20170206;;000007;18107;;0005745383;000090;0000000001;000027299077;6619;000000006619708700;SPLIFF-S / 2,5RKV;X;1.000;ST;15;;000030;
3000;20170206;;000007;18107;;0005759713;000020;0000000001;000027299874;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759713;000030;0000000001;000027300112;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759715;000010;0000000001;000027298920;6259;000000006259675100;SPIKE + / 2KOSLRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759715;000020;0000000001;000027298871;6259;000000006259566800;SPIKE + / 2RRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759713;000010;0000000001;000027299606;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005769808;000010;0000000001;000027299765;6259;000000006259567100;SPIKE + / CANLRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005769808;000020;0000000001;000027300140;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005769808;000030;0000000001;000027298932;6259;000000006259739500;SPIKE + / HOK;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005769808;000040;0000000001;000027298975;6259;000000006259739500;SPIKE + / HOK;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746427;000020;0000000001;000027301450;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746427;000020;0000000001;000027301451;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746427;000010;0000000001;000027301334;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746427;000010;0000000001;000027301335;6259;000000006259566500;SPIKE + / 3LRV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746427;000010;0000000001;000027301337;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746427;000010;0000000001;000027301338;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746427;000010;0000000001;000027301339;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746427;000010;0000000001;000027301336;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005746427;000020;0000000001;000027301453;6259;000000006259593700;SPIKE + / SERV;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746427;000020;0000000001;000027301454;6259;000000006259649800;SPIKE + / 3RVAHOR;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746427;000020;0000000001;000027301455;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005746427;000020;0000000001;000027301452;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005759744;000010;0000000001;000027300004;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759744;000010;0000000002;000027300008;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759744;000010;0000000003;000027300012;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;;1.000;ST;15;;000010;
3000;20170206;;000007;18107;;0005759709;000040;0000000001;000027299931;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005759709;000040;0000000002;000027299935;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005759709;000040;0000000003;000027299939;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005759709;000040;0000000004;000027299980;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;;1.000;ST;15;;000020;
3000;20170206;;000007;18107;;0005759709;000010;0000000001;000027299711;6259;000000006259567100;SPIKE + / CANLRV;X;1.000;ST;15;;000010;
